id,title,day,month,year,IMDB_url,unknown,Action,Adventure,Animation,Childrens,Comedy,Crime,Documentary,Drama,Fantasy,Film-noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,OMDb_imdbRating,OMDb_Year,OMDb_Genre,OMDb_Rated,OMDb_Runtime,OMDb_Plot,OMDb_Ratings,OMDb_BoxOffice,OMDb_Metascore,OMDb_imdbVotes,OMDb_Released,OMDb_Poster,OMDb_Rating
1379,Love and Other Catastrophes ,28,3,1997,http://us.imdb.com/M/title/exact?Love%20and%20Other%20Catastrophes%20%281996%29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,1996,"Comedy, Romance",R,78 min,A day in the life of two film-school students trying to find love and another house-mate.,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}, {'Source': 'Metacritic', 'Value': '58/100'}]","$294,212",58,"2,099",28 Mar 1997,https://m.media-amazon.com/images/M/MV5BMTg5NjkxNDk1OV5BMl5BanBnXkFtZTcwMzA2NDMyMQ@@._V1_SX300.jpg,6.4
1380,Hollow Reed ,2,5,1997,http://us.imdb.com/Title?Hollow+Reed+(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,1996,"Drama, Romance",R,104 min,"Following the break-up of his marriage after revealing his homosexuality, GP Martin Wyatt loses custody of his son Oliver to his now ex-wife Hannah and her new partner Frank. It is not long, however, until Oliver appears at the ho...","[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '77%'}]","$265,732",N/A,"1,148",18 Apr 1997,https://m.media-amazon.com/images/M/MV5BNTI0ODczM2YtMjM3Yy00NjM4LWE5YmYtNDUzMzBlYmE4NGVlXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,7.2
1381,Losing Chase ,1,1,1996,http://us.imdb.com/M/title/exact?Losing%20Chase%20%281996%29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,1996,Drama,R,93 min,"Chase Phillips (Dame Helen Mirren), a lifetime resident of Martha's Vineyard, married Richard (Beau Bridges), and like the area, grew into the upper middle class. Her distaste for artificiality leads her to a wild breakdown, and R...","[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}]","$64,161",N/A,953,18 Aug 1996,https://m.media-amazon.com/images/M/MV5BMTMxMzQ5MDEyMl5BMl5BanBnXkFtZTcwMzI2NjkxMQ@@._V1_SX300.jpg,6.4
1382,Le Bonheur,16,5,1997,http://us.imdb.com/M/title/exact?Bonheur%2C%20Le%20%281965%29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,1934,"Comedy, Drama, Romance",N/A,98 min,"Injured by anarchist Philippe Lucher, film actress Clara Stuart falls in love with her attacker and decides to plead in his favor at his trial.","[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}]",N/A,N/A,264,27 Feb 1936,https://m.media-amazon.com/images/M/MV5BMjMwODU4NzI4N15BMl5BanBnXkFtZTgwODc1NjM5MjE@._V1_SX300.jpg,7.0
1383,The Second Jungle Book: Mowgli & Baloo,16,5,1997,http://us.imdb.com/M/title/exact?Second%20Jungle%20Book%3A%20Mowgli%20%26%20Baloo%2C%20The%20%281997%29,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1997,"Adventure, Comedy, Drama",PG,88 min,"The story of Mowgli, a young boy abandoned in the wilds of India. Raised by a panther, an elephant and a bear, Mowgli must learn civilization's ways when his long-lost uncle and a circus scout from Barnum and Bailey come looking f...","[{'Source': 'Internet Movie Database', 'Value': '4.5/10'}]","$346,056",N/A,"1,224",16 May 1997,https://m.media-amazon.com/images/M/MV5BNTBmYjRhNTctNmZlYy00NWE2LTlmZjktZTBmZjUzNGQ1MTQ3XkEyXkFqcGc@._V1_SX300.jpg,4.5
1384,Squeeze ,13,6,1997,http://us.imdb.com/M/title/exact?Squeeze%20%281996%29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,1997,"Crime, Drama, Thriller",R,102 min,Three boys challenged by pressures of drugs and gangs decide to fight back.,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}]",N/A,N/A,352,06 Jun 1997,https://m.media-amazon.com/images/M/MV5BMjAwMDg3NzA4NF5BMl5BanBnXkFtZTcwMzUwMDUyMQ@@._V1_SX300.jpg,5.9
1385,Roseanna's Grave ,20,6,1997,http://us.imdb.com/M/title/exact?Roseanna%27s+Grave+(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,
1386,Tetsuo II: Body Hammer ,20,6,1997,http://us.imdb.com/M/title/exact?Tetsuo+II%3A+Body+Hammer+(1992),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1992,"Drama, Fantasy, Horror",R,83 min,"When metal-worshipping fanatics abduct his son, a father unleashes his dormant destructive power, as his naked rage transforms the once-feeble flesh into a grisly symbiosis of metal and tissue. Who dares to defy the ultimate body-...","[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}]","$2,550",N/A,"5,252",15 Aug 1997,https://m.media-amazon.com/images/M/MV5BMGZjZDMxNTEtZGMzZC00NmZjLTg1NzItMzY1YzZkYmIyMzUxXkEyXkFqcGc@._V1_SX300.jpg,6.4
1387,Fall ,27,6,1997,http://us.imdb.com/M/title/exact?Fall+(1997),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,2022,"Action, Thriller",PG-13,107 min,"When a high-rise climb goes wrong, best friends Becky and Hunter find themselves stuck at the top of a 2,000-foot TV tower.","[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '62/100'}]","$7,240,521",62,"115,999",12 Aug 2022,https://m.media-amazon.com/images/M/MV5BYmZjYjAxMDEtOTE2My00MmM5LTkyYjctOWRjMjgyM2JhMDI0XkEyXkFqcGc@._V1_SX300.jpg,6.4
1388,Gabbeh ,27,6,1997,http://us.imdb.com/M/title/exact?Gabbeh+(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,1996,"Drama, Mystery, Romance",Not Rated,75 min,When an old couple washes their gabbeh - a type of Persian rug - a young woman magically appears and tells them her life story.,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}]","$532,629",N/A,"3,738",25 Jun 1997,https://m.media-amazon.com/images/M/MV5BYjdkMTRiNmYtMGU5Ni00ZDdkLTgwM2UtOTFhN2M5MDk3NGE1XkEyXkFqcGc@._V1_SX300.jpg,6.9
1389,Mondo ,27,6,1997,http://us.imdb.com/M/title/exact?Mondo+(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,1995,Drama,N/A,80 min,"Mondo is a homeless young boy, with a big smile, who wanders around Nice looking for food and a place to sleep.","[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}]",N/A,N/A,624,30 May 1997,https://m.media-amazon.com/images/M/MV5BMTc2MzA0ODQyMF5BMl5BanBnXkFtZTcwMTMxOTcxMQ@@._V1_SX300.jpg,7.3
1390,The Innocent Sleep,27,6,1997,http://us.imdb.com/M/title/exact?Innocent+Sleep%2C+The+(1995),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1995,"Crime, Drama, Thriller",R,110 min,"The young, bright, and decent London tramp Alan Terry (Rupert Graves) accidentally witnesses a mob execution. He gets away, but leaves enough evidence for them to come looking for him amongst the homeless, and most violently: his ...","[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}]","$8,225",N/A,368,26 Jan 1996,https://m.media-amazon.com/images/M/MV5BMTgyMTc0Mjc5Ml5BMl5BanBnXkFtZTcwNjIwMjUyMQ@@._V1_SX300.jpg,5.4
1391,For Ever Mozart ,4,7,1997,http://us.imdb.com/M/title/exact?For+Ever+Mozart+(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,1996,"Comedy, Drama, War",Not Rated,84 min,"Jean-Luc Godard's densely packed rumination on the need to create order and beauty in a world ruled by chaos is divided into four distinct but tangentially related stories, including the attempts by a young group of idealists to s...","[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '45%'}]","$25,000",N/A,"1,170",04 Jul 1997,https://m.media-amazon.com/images/M/MV5BOGYwNzBiMTUtMjcwMS00ZjJlLWIzNTAtODZjMDNlN2M4ZmQ2XkEyXkFqcGdeQXVyNjIzODMzMDU@._V1_SX300.jpg,6.1
1392,The Locusts,1,1,1997,http://us.imdb.com/M/title/exact?Locusts%2C+The+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,1997,Drama,R,124 min,"A drifter enters a small town looking for employment. While working at the local cattle ranch, he meets and falls in love with the beautiful Kitty and becomes involved in a deadly yet erotic love triangle.","[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}]","$40,158",N/A,"2,112",03 Oct 1997,https://m.media-amazon.com/images/M/MV5BYjRjZTRiNzItMjY3Yy00NGJmLWEzMmUtZGRjZDQ4YjFkMzcwXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,6.1
1393,Stag ,1,1,1997,http://us.imdb.com/M/title/exact?Stag+(1997),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,2016,"Comedy, Mystery",N/A,N/A,"A group of obnoxious friends struggle to survive the Stag Weekend from hell, as a deer-stalking expedition in the Scottish Highlands quickly turns messier than expected.","[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}]",,N/A,"2,136",01 Jan 2016,https://m.media-amazon.com/images/M/MV5BMmU5MzczMDUtOGNhMC00ZWQ3LTg4NzItYmNlNWRlZjgxZjNlXkEyXkFqcGc@._V1_SX300.jpg,7.0
1394,Swept from the Sea ,1,1,1997,http://us.imdb.com/M/title/exact?Swept+from+the+Sea+(1997),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,1997,"Drama, Mystery, Romance",PG-13,115 min,"The story of Russian emigrant Yanko Goorall and servant Amy Foster in the end of nineteenth century. When Yanko enters a farm, sick and hungry after a shipwreck, everyone is afraid of him, except for Amy.","[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '28%'}]","$397,020",N/A,"3,664",23 Jan 1998,https://m.media-amazon.com/images/M/MV5BMjBjY2NmYTItMDJmMi00Y2EzLWJhN2UtNmQxZWY4Y2NjZmJjXkEyXkFqcGc@._V1_SX300.jpg,6.7
1395,Hurricane Streets ,1,1,1998,http://us.imdb.com/Title?Hurricane+Streets+(1998),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,1997,"Crime, Drama, Romance",R,86 min,A teenage petty criminal dreams of escaping his increasingly unlawful lifestyle when he meets a sweet girl who hopes to one day travel to Alaska.,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}]","$375,634",N/A,"1,322",19 Feb 1998,https://m.media-amazon.com/images/M/MV5BMTI5MTg5MjU3N15BMl5BanBnXkFtZTYwODEzMjY5._V1_SX300.jpg,6.4
1396,Stonewall ,26,7,1996,http://us.imdb.com/M/title/exact?Stonewall%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,2015,"Drama, History",R,129 min,A young man's political awakening and coming of age during the days and weeks leading up to the Stonewall Riots.,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '9%'}, {'Source': 'Metacritic', 'Value': '30/100'}]","$187,674",30,"4,550",25 Sep 2015,https://m.media-amazon.com/images/M/MV5BMjE4MDY0Mjk0MV5BMl5BanBnXkFtZTgwMTkzMDY0NjE@._V1_SX300.jpg,5.4
1397,Of Human Bondage ,1,1,1934,http://us.imdb.com/M/title/exact?Of%20Human%20Bondage%20(1934),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,1934,"Drama, Film-Noir, Romance",Approved,83 min,"A young man finds himself attracted to a cold, unfeeling waitress who might ultimately destroy them both.","[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}]",N/A,N/A,"8,650",20 Jul 1934,https://m.media-amazon.com/images/M/MV5BNDJlNDE0NDEtOTE3Yi00MDQyLTk5NWEtNjFmNjI2NWU1MGEyXkEyXkFqcGc@._V1_SX300.jpg,7.0
1398,Anna ,13,11,1996,http://us.imdb.com/M/title/exact?Anna%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,2019,"Action, Thriller",R,118 min,Beneath Anna Poliatova's striking beauty lies a secret that will unleash her indelible strength and skill to become one of the world's most feared government assassins.,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '34%'}, {'Source': 'Metacritic', 'Value': '40/100'}]","$7,743,794",40,"99,991",21 Jun 2019,https://m.media-amazon.com/images/M/MV5BZGZmMGE3MGQtZGMzNC00NDJhLWExNzMtYmI2YjkwZWZhMTJmXkEyXkFqcGc@._V1_SX300.jpg,6.6
1399,Stranger in the House ,1,1,1997,http://us.imdb.com/M/title/exact?imdb/title/120222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,1992,"Crime, Drama",Not Rated,104 min,"Since the suicide of his wife, Jacques Loursat has gone downhill. Estranged from his daughter, his lawyer's pratice in ruins, he consoles himself with drink. One night he is woken by a gunshot and catches sight of a young man flee...","[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}]",N/A,N/A,567,28 Oct 1992,https://m.media-amazon.com/images/M/MV5BMjM1MzUzMTk0NV5BMl5BanBnXkFtZTgwOTI3ODk1MDE@._V1_SX300.jpg,6.1
1400,Picture Bride ,1,1,1995,http://us.imdb.com/M/title/exact?Picture%20Bride%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,1994,"Drama, Romance",PG-13,94 min,Riyo marries a man more than twice her age. She is devastated and labors in the sugar cane field. At the end she is able to love her husband.,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '82%'}]","$1,238,905",N/A,"1,188",05 May 1995,https://m.media-amazon.com/images/M/MV5BMDZjNjU4YmItY2M5MC00ZDAzLTgyMmEtNGY3NWQ5OTlhODRjXkEyXkFqcGc@._V1_SX300.jpg,6.6
1401,M. Butterfly ,1,1,1993,http://us.imdb.com/M/title/exact?M.%20Butterfly%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,1993,"Drama, Romance",R,101 min,"In 1960s China, French diplomat Rene Gallimard falls in love with an opera singer, Song Liling - but Song is not at all who Gallimard thinks.","[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Metacritic', 'Value': '43/100'}]","$1,498,795",43,"11,161",01 Oct 1993,https://m.media-amazon.com/images/M/MV5BNWIyN2Q4NWMtNzFiMS00NDRiLTk2Y2QtNzg1MGFiOGQ1NDgzXkEyXkFqcGc@._V1_SX300.jpg,6.7
1402,"Ciao, Professore! ",1,1,1993,http://us.imdb.com/M/title/exact?Io%20speriamo%20che%20me%20la%20cavo%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,1992,Comedy,R,100 min,A teacher must deal with the underworld of Naples and his students' family problems.,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '57%'}]","$1,113,435",N/A,"2,298",15 Jul 1994,https://m.media-amazon.com/images/M/MV5BMjM1ODRlMmYtZDNiMi00ZDE5LWJiN2EtMDMxMWUyZGQ1YzVlXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,6.9
1403,Caro Diario ,1,1,1994,http://us.imdb.com/M/title/exact?Caro%20diario%20(1994),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,2020,"Short, Comedy, Mystery",N/A,15 min,"A journey from the first to the last day of school in a fifth grade of elementary school, told through the emotions and words reported in a diary. What does it mean to grow up for a child? What does the future hold for them? What ...",[],N/A,N/A,N/A,08 Nov 2020,https://m.media-amazon.com/images/M/MV5BMDE4ZWM0MWItNGM1OC00ZWI0LTg2NTktZGUyNzcxZTI2MjU1XkEyXkFqcGdeQXVyMTE4NjU1ODY5._V1_SX300.jpg,N/A
1404,Withnail and I ,1,1,1987,http://us.imdb.com/M/title/exact?Withnail%20and%20I%20(1987),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1987,"Comedy, Drama",R,107 min,"In 1969, two substance-abusing, unemployed actors retreat to the countryside for a holiday that proves disastrous.","[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '84/100'}]","$1,544,889",84,"49,055",19 Jun 1987,https://m.media-amazon.com/images/M/MV5BNmFlOGIyNTMtNjBhYy00NTRiLTg3YWEtMThhOWM5ODU4Y2M2XkEyXkFqcGc@._V1_SX300.jpg,7.5
1405,Boy's Life 2 ,7,3,1997,http://us.imdb.com/M/title/exact?Boy%27s%20Life%202%20(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1406,When Night Is Falling ,1,1,1995,http://us.imdb.com/M/title/exact?When%20Night%20is%20Falling%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,1995,"Drama, Romance",Unrated,94 min,"An uptight and conservative woman, working on tenure as a literacy professor at a large urban university, finds herself strangely attracted to a free-spirited, liberal woman who works at a local carnival that comes to town.","[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '56%'}]","$919,671",N/A,"7,561",17 Nov 1995,https://m.media-amazon.com/images/M/MV5BZjMxMDYyNjItYjAwYi00NmExLWFiOTEtZWYzOGUzNmY3NmI2XkEyXkFqcGc@._V1_SX300.jpg,6.5
1407,The Specialist,1,1,1994,"http://us.imdb.com/M/title/exact?Specialist,%20The%20(1994)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1994,"Action, Drama, Thriller",R,110 min,A woman entices a bomb expert she's involved with into destroying the mafia that killed her family.,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '10%'}]","$57,362,582",N/A,"70,926",07 Oct 1994,https://m.media-amazon.com/images/M/MV5BZTI4MTYxYzItNmMyOC00MzBmLTg4MmUtNjM1OTlhM2IzMTc1XkEyXkFqcGc@._V1_SX300.jpg,5.6
1408,Gordy ,1,1,1995,http://us.imdb.com/M/title/exact?Gordy%20(1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1994,"Comedy, Drama, Family",G,90 min,A talking pig named Gordy becomes involved in a quest to save his family from the slaughterhouse.,"[{'Source': 'Internet Movie Database', 'Value': '3.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '21%'}]","$3,941,146",N/A,"2,117",12 May 1995,https://m.media-amazon.com/images/M/MV5BOTRlZTk4NzYtNmRlNi00ZTFjLWExOGEtYTlkMDc4ZDdhNGE3XkEyXkFqcGc@._V1_SX300.jpg,3.8
1409,The Swan Princess,1,1,1994,"http://us.imdb.com/M/title/exact?Swan%20Princess,%20The%20(1994)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1994,"Animation, Adventure, Comedy",G,90 min,A power-hungry sorcerer curses a princess to live as a swan by day in this tale of everlasting love.,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}, {'Source': 'Metacritic', 'Value': '70/100'}]","$9,771,658",70,"27,743",18 Nov 1994,https://m.media-amazon.com/images/M/MV5BMjU3NGY2MTktZjkzOC00YTQyLTkxOTUtYmZiZjZkNzJjNzg0XkEyXkFqcGc@._V1_SX300.jpg,6.4
1410,Harlem ,1,1,1993,http://us.imdb.com/M/title/exact?Harlem%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,2021–,Comedy,TV-MA,1 min,A group of four friends follow their dreams after graduating from college together.,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}]",,N/A,"5,336",03 Dec 2021,https://m.media-amazon.com/images/M/MV5BOTBiM2I3MTYtY2I0NC00ZGZjLTg2MWItZDNhOTZiMmJhMTFiXkEyXkFqcGc@._V1_SX300.jpg,7.2
1411,Barbarella ,1,1,1968,http://us.imdb.com/M/title/exact?Barbarella%20(1968),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1968,"Action, Adventure, Fantasy",PG,98 min,"In the 41st century, an astronaut seeks to stop an evil scientist who threatens to unleash a powerful weapon upon the galaxy, partaking in sexy misadventures along the way.","[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '74%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",N/A,51,"38,762",10 Oct 1968,https://m.media-amazon.com/images/M/MV5BMjExMzcwMjU4OV5BMl5BanBnXkFtZTgwNzYzMjU2MTE@._V1_SX300.jpg,5.9
1412,Land Before Time III: The Time of the Great Giving ,1,1,1995,http://us.imdb.com/M/title/exact?Land%20Before%20Time%20III%3A%20The%20Time%20of%20the%20Great%20Giving%20%281995%29%20%28V%29,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1995,"Animation, Adventure, Family, Musical",G,71 min,"When a sudden shortage of water threatens all life in the great valley, The gang of young dinosaur must cooperate with a group of bullies to make a risky journey outside the valley and find the cause.","[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}]",N/A,N/A,"5,712",15 Dec 1995,https://m.media-amazon.com/images/M/MV5BMTI1OTU3NjkwMl5BMl5BanBnXkFtZTYwOTU2MDg5._V1_SX300.jpg,5.7
1413,Street Fighter ,1,1,1994,http://us.imdb.com/M/title/exact?Street%20Fighter%20(1994),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1994,"Action, Adventure, Comedy",PG-13,102 min,"In the midst of a civil war in South East Asia, a general intensifies the climate of violence by kidnapping 63 UN delegates. To free the hostages, a colonel leads a group of fighters, who will have to use all their skills to be su...","[{'Source': 'Internet Movie Database', 'Value': '4.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '11%'}, {'Source': 'Metacritic', 'Value': '34/100'}]","$33,423,521",34,"76,902",23 Dec 1994,https://m.media-amazon.com/images/M/MV5BMTliMDFmNDQtZjRlYS00MDE3LWJmOTktNjA0ZDUwZjcyNTdiXkEyXkFqcGc@._V1_SX300.jpg,4.1
1414,Coldblooded ,1,1,1995,http://us.imdb.com/M/title/exact?Coldblooded%20(1995),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1995,"Action, Comedy, Thriller",R,92 min,A bookie is promoted to Hitman and seemingly excels at his new found job.,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}]","$16,198",N/A,"4,134",15 Sep 1995,https://m.media-amazon.com/images/M/MV5BZTAxNTZjMjUtNDA4ZS00NGY5LWFmNjktYjRmMjlmYWYwZTQxXkEyXkFqcGc@._V1_SX300.jpg,6.7
1415,The Next Karate Kid,1,1,1994,"http://us.imdb.com/M/title/exact?Next%20Karate%20Kid,%20The%20(1994)",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1994,"Action, Drama, Family",PG,107 min,Mr. Miyagi is back and he takes a new pupil under his wing: a troubled adolescent girl.,"[{'Source': 'Internet Movie Database', 'Value': '4.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '7%'}, {'Source': 'Metacritic', 'Value': '36/100'}]","$8,914,777",36,"35,017",09 Sep 1994,https://m.media-amazon.com/images/M/MV5BY2FhMzYzZjMtOGFhZS00OWQxLWI2Y2ItMWYyZjJiNjE4YWRlXkEyXkFqcGc@._V1_SX300.jpg,4.6
1416,No Escape ,1,1,1994,http://us.imdb.com/M/title/exact?No%20Escape%20(1994),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,2015,"Action, Thriller",R,103 min,"In their new overseas home, an American family soon finds themselves caught in the middle of a coup, and they frantically look for a safe escape from an environment where foreigners are being immediately executed.","[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '48%'}, {'Source': 'Metacritic', 'Value': '38/100'}]","$27,288,872",38,"94,927",26 Aug 2015,https://m.media-amazon.com/images/M/MV5BMjE0MDI3NTE5NF5BMl5BanBnXkFtZTgwNzI3ODM2NjE@._V1_SX300.jpg,6.7
1417,The Turning,2,5,1997,http://us.imdb.com/M/title/exact?Turning%2C%20The%20%281992%29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,2020,"Drama, Horror, Mystery",PG-13,94 min,"A young governess is hired to look after an orphaned girl, but the return of the girl's problematic brother uncovers secrets from their past. A modern take on Henry James' novella ""The Turn of the Screw.""","[{'Source': 'Internet Movie Database', 'Value': '3.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '12%'}, {'Source': 'Metacritic', 'Value': '35/100'}]","$15,472,775",35,"16,607",24 Jan 2020,https://m.media-amazon.com/images/M/MV5BNGMwNTNkMjUtZjU3OS00NzU5LWIxOTUtOWIzNGVkZmNjNjQ0XkEyXkFqcGc@._V1_SX300.jpg,3.9
1418,The Joy Luck Club,1,1,1993,http://us.imdb.com/M/title/exact?Joy+Luck+Club%2C+The+(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,1993,Drama,R,139 min,"Four Chinese women along with their mothers delve into their past and try to find answers. Slowly, this search helps them to understand the complex relationship they share with each other.","[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '84/100'}]","$32,901,136",84,"18,752",29 Oct 1993,https://m.media-amazon.com/images/M/MV5BNGE2YWVjZDYtOGI2Ni00NjUwLWI5ZjgtODA3ZTI5M2NlMmZmXkEyXkFqcGc@._V1_SX300.jpg,7.7
